start: 1606827519.2226803
time : 1606827523.6231887 signal: [{(4, 7): 1}]
time : 1606827523.627551 signal: [{(4, 7): 0}]
time : 1606827523.6319227 signal: [{(4, 7): 1}]
time : 1606827523.6365228 signal: [{(4, 7): 0}]
time : 1606827523.641101 signal: [{(4, 7): 1}]
time : 1606827523.6456034 signal: [{(4, 7): 0}]
time : 1606827523.6503131 signal: [{(4, 7): 1}]
time : 1606827523.6546578 signal: [{(4, 7): 0}]
time : 1606827523.6590989 signal: [{(4, 7): 1}]
time : 1606827523.6634638 signal: [{(4, 7): 0}]
time : 1606827523.6678143 signal: [{(4, 7): 1}]
time : 1606827523.6720853 signal: [{(4, 7): 0}]
time : 1606827523.6764202 signal: [{(4, 7): 1}]
time : 1606827523.680791 signal: [{(4, 7): 0}]
time : 1606827523.6850626 signal: [{(4, 7): 1}]
time : 1606827523.6893167 signal: [{(4, 7): 0}]
time : 1606827523.6936476 signal: [{(4, 7): 1}]
time : 1606827523.698072 signal: [{(4, 7): 0}]
time : 1606827523.7014651 signal: [{(4, 7): 1}]
time : 1606827523.7068024 signal: [{(4, 7): 0}]
time : 1606827523.7101836 signal: [{(4, 7): 1}]
time : 1606827523.7155762 signal: [{(4, 7): 0}]
time : 1606827523.7190034 signal: [{(4, 7): 1}]
time : 1606827523.7245214 signal: [{(4, 7): 0}]
time : 1606827523.7281973 signal: [{(4, 7): 1}]
time : 1606827523.7336626 signal: [{(4, 7): 0}]
time : 1606827523.7370524 signal: [{(4, 7): 1}]
time : 1606827523.7422655 signal: [{(4, 7): 0}]
time : 1606827523.745669 signal: [{(4, 7): 1}]
time : 1606827523.75106 signal: [{(4, 7): 0}]
time : 1606827523.75443 signal: [{(4, 7): 1}]
time : 1606827523.7597928 signal: [{(4, 7): 0}]
time : 1606827523.763149 signal: [{(4, 7): 1}]
time : 1606827523.7684805 signal: [{(4, 7): 0}]
time : 1606827523.7720952 signal: [{(4, 7): 1}]
time : 1606827523.7777734 signal: [{(4, 7): 0}]
time : 1606827523.7811174 signal: [{(4, 7): 1}]
time : 1606827523.7864535 signal: [{(4, 7): 0}]
time : 1606827523.7898288 signal: [{(4, 7): 1}]
time : 1606827523.7951808 signal: [{(4, 7): 0}]
time : 1606827523.7985177 signal: [{(4, 7): 1}]
time : 1606827523.8039048 signal: [{(4, 7): 0}]
time : 1606827523.80737 signal: [{(4, 7): 1}]
time : 1606827523.8132038 signal: [{(4, 7): 0}]
time : 1606827523.8166604 signal: [{(4, 7): 1}]
time : 1606827523.822126 signal: [{(4, 7): 0}]
time : 1606827523.8255773 signal: [{(4, 7): 1}]
time : 1606827523.8310974 signal: [{(4, 7): 0}]
time : 1606827523.834671 signal: [{(4, 7): 1}]
time : 1606827523.8401778 signal: [{(4, 7): 0}]
time : 1606827523.8434265 signal: [{(4, 7): 1}]
time : 1606827523.848437 signal: [{(4, 7): 0}]
time : 1606827523.851312 signal: [{(4, 7): 1}]
time : 1606827523.856058 signal: [{(4, 7): 0}]
time : 1606827523.859014 signal: [{(4, 7): 1}]
time : 1606827523.8639164 signal: [{(4, 7): 0}]
time : 1606827523.866931 signal: [{(4, 7): 1}]
time : 1606827523.8718927 signal: [{(4, 7): 0}]
time : 1606827523.8749392 signal: [{(4, 7): 1}]
time : 1606827523.879928 signal: [{(4, 7): 0}]
time : 1606827523.8829973 signal: [{(4, 7): 1}]
time : 1606827523.8878968 signal: [{(4, 7): 0}]
time : 1606827523.8911371 signal: [{(4, 7): 1}]
time : 1606827523.8964636 signal: [{(4, 7): 0}]
time : 1606827523.8998377 signal: [{(4, 7): 1}]
time : 1606827523.90516 signal: [{(4, 7): 0}]
time : 1606827523.9085782 signal: [{(4, 7): 1}]
time : 1606827523.914026 signal: [{(4, 7): 0}]
time : 1606827523.9173634 signal: [{(4, 7): 1}]
time : 1606827523.9228277 signal: [{(4, 7): 0}]
time : 1606827523.9264193 signal: [{(4, 7): 1}]
time : 1606827523.9319324 signal: [{(4, 7): 0}]
time : 1606827523.935227 signal: [{(4, 7): 1}]
time : 1606827523.9407985 signal: [{(4, 7): 0}]
time : 1606827523.9442737 signal: [{(4, 7): 1}]
time : 1606827523.9497528 signal: [{(4, 7): 0}]
time : 1606827523.9531045 signal: [{(4, 7): 1}]
time : 1606827523.9585657 signal: [{(4, 7): 0}]
time : 1606827523.9618795 signal: [{(4, 7): 1}]
time : 1606827523.967201 signal: [{(4, 7): 0}]
time : 1606827523.9705675 signal: [{(4, 7): 1}]
time : 1606827523.9759266 signal: [{(4, 7): 0}]
time : 1606827523.9794369 signal: [{(4, 7): 1}]
time : 1606827523.9848948 signal: [{(4, 7): 0}]
time : 1606827523.9882443 signal: [{(4, 7): 1}]
time : 1606827523.9936635 signal: [{(4, 7): 0}]
time : 1606827523.997084 signal: [{(4, 7): 1}]
time : 1606827524.002575 signal: [{(4, 7): 0}]
time : 1606827524.005992 signal: [{(4, 7): 1}]
time : 1606827524.011357 signal: [{(4, 7): 0}]
time : 1606827524.016904 signal: [{(4, 7): 1}]
time : 1606827524.0222034 signal: [{(4, 7): 0}]
time : 1606827524.0255575 signal: [{(4, 7): 1}]
time : 1606827524.031116 signal: [{(4, 7): 0}]
time : 1606827524.034401 signal: [{(4, 7): 1}]
time : 1606827524.039735 signal: [{(4, 7): 0}]
time : 1606827524.0431323 signal: [{(4, 7): 1}]
time : 1606827524.0487788 signal: [{(4, 7): 0}]
time : 1606827524.052264 signal: [{(4, 7): 1}]
time : 1606827524.0576518 signal: [{(4, 7): 0}]
time : 1606827524.0610566 signal: [{(4, 7): 1}]
time : 1606827524.066421 signal: [{(4, 7): 0}]
time : 1606827524.069824 signal: [{(4, 7): 1}]
time : 1606827524.075162 signal: [{(4, 7): 0}]
time : 1606827524.0785477 signal: [{(4, 7): 1}]
time : 1606827524.083888 signal: [{(4, 7): 0}]
time : 1606827524.0872607 signal: [{(4, 7): 1}]
time : 1606827524.092829 signal: [{(4, 7): 0}]
time : 1606827524.0962012 signal: [{(4, 7): 1}]
time : 1606827524.101624 signal: [{(4, 7): 0}]
time : 1606827524.105049 signal: [{(4, 7): 1}]
time : 1606827524.1103513 signal: [{(4, 7): 0}]
time : 1606827524.1137192 signal: [{(4, 7): 1}]
time : 1606827524.1192737 signal: [{(4, 7): 0}]
time : 1606827524.1229084 signal: [{(4, 7): 1}]
time : 1606827524.1286762 signal: [{(4, 7): 0}]
time : 1606827524.1321707 signal: [{(4, 7): 1}]
time : 1606827524.1378348 signal: [{(4, 7): 0}]
time : 1606827524.1411972 signal: [{(4, 7): 1}]
time : 1606827524.1465867 signal: [{(4, 7): 0}]
time : 1606827524.1510363 signal: [{(4, 7): 1}]
time : 1606827524.1553693 signal: [{(4, 7): 0}]
time : 1606827524.1597629 signal: [{(4, 7): 1}]
time : 1606827524.164077 signal: [{(4, 7): 0}]
time : 1606827524.1684005 signal: [{(4, 7): 1}]
time : 1606827524.1727593 signal: [{(4, 7): 0}]
time : 1606827524.177235 signal: [{(4, 7): 1}]
time : 1606827524.1818154 signal: [{(4, 7): 0}]
time : 1606827524.186197 signal: [{(4, 7): 1}]
time : 1606827524.1905992 signal: [{(4, 7): 0}]
time : 1606827524.1950974 signal: [{(4, 7): 1}]
time : 1606827524.1995246 signal: [{(4, 7): 0}]
time : 1606827524.204166 signal: [{(4, 7): 1}]
time : 1606827524.2087502 signal: [{(4, 7): 0}]
time : 1606827524.2132304 signal: [{(4, 7): 1}]
time : 1606827524.2178025 signal: [{(4, 7): 0}]
time : 1606827524.2221918 signal: [{(4, 7): 1}]
time : 1606827524.2265718 signal: [{(4, 7): 0}]
time : 1606827524.230883 signal: [{(4, 7): 1}]
time : 1606827524.2353253 signal: [{(4, 7): 0}]
time : 1606827524.2396848 signal: [{(4, 7): 1}]
time : 1606827524.2440414 signal: [{(4, 7): 0}]
time : 1606827524.2483723 signal: [{(4, 7): 1}]
time : 1606827524.252866 signal: [{(4, 7): 0}]
time : 1606827524.2571778 signal: [{(4, 7): 1}]
time : 1606827524.2615178 signal: [{(4, 7): 0}]
time : 1606827524.2659965 signal: [{(4, 7): 1}]
time : 1606827524.2694335 signal: [{(4, 7): 0}]
time : 1606827524.2747352 signal: [{(4, 7): 1}]
time : 1606827524.2782679 signal: [{(4, 7): 0}]
time : 1606827524.2836907 signal: [{(4, 7): 1}]
time : 1606827524.2872248 signal: [{(4, 7): 0}]
time : 1606827524.2928421 signal: [{(4, 7): 1}]
time : 1606827524.2961442 signal: [{(4, 7): 0}]
time : 1606827524.301585 signal: [{(4, 7): 1}]
time : 1606827524.3049448 signal: [{(4, 7): 0}]
time : 1606827524.3103352 signal: [{(4, 7): 1}]
time : 1606827524.313782 signal: [{(4, 7): 0}]
time : 1606827524.3191717 signal: [{(4, 7): 1}]
time : 1606827524.322549 signal: [{(4, 7): 0}]
time : 1606827524.3279338 signal: [{(4, 7): 1}]
time : 1606827524.3311975 signal: [{(4, 7): 0}]
time : 1606827524.3368216 signal: [{(4, 7): 1}]
time : 1606827524.340164 signal: [{(4, 7): 0}]
time : 1606827524.3455613 signal: [{(4, 7): 1}]
time : 1606827524.348878 signal: [{(4, 7): 0}]
time : 1606827524.3542798 signal: [{(4, 7): 1}]
time : 1606827524.357628 signal: [{(4, 7): 0}]
time : 1606827524.3630946 signal: [{(4, 7): 1}]
time : 1606827524.3665245 signal: [{(4, 7): 0}]
time : 1606827524.3719687 signal: [{(4, 7): 1}]
time : 1606827524.3755047 signal: [{(4, 7): 0}]
time : 1606827524.381252 signal: [{(4, 7): 1}]
time : 1606827524.3847377 signal: [{(4, 7): 0}]
time : 1606827524.3902225 signal: [{(4, 7): 1}]
time : 1606827524.3936448 signal: [{(4, 7): 0}]
time : 1606827524.3989432 signal: [{(4, 7): 1}]
time : 1606827524.4023888 signal: [{(4, 7): 0}]
time : 1606827524.4077702 signal: [{(4, 7): 1}]
time : 1606827524.411126 signal: [{(4, 7): 0}]
time : 1606827524.416474 signal: [{(4, 7): 1}]
time : 1606827524.4197905 signal: [{(4, 7): 0}]
time : 1606827524.4251091 signal: [{(4, 7): 1}]
time : 1606827524.4284053 signal: [{(4, 7): 0}]
time : 1606827524.4338944 signal: [{(4, 7): 1}]
time : 1606827524.4372883 signal: [{(4, 7): 0}]
time : 1606827524.4426157 signal: [{(4, 7): 1}]
time : 1606827524.445979 signal: [{(4, 7): 0}]
time : 1606827524.4512699 signal: [{(4, 7): 1}]
time : 1606827524.4546037 signal: [{(4, 7): 0}]
time : 1606827524.4600015 signal: [{(4, 7): 1}]
time : 1606827524.463407 signal: [{(4, 7): 0}]
time : 1606827524.4688163 signal: [{(4, 7): 1}]
time : 1606827524.4721236 signal: [{(4, 7): 0}]
time : 1606827524.4774706 signal: [{(4, 7): 1}]
time : 1606827524.4807558 signal: [{(4, 7): 0}]
time : 1606827524.486074 signal: [{(4, 7): 1}]
time : 1606827524.4894283 signal: [{(4, 7): 0}]
time : 1606827524.4947772 signal: [{(4, 7): 1}]
time : 1606827524.4983726 signal: [{(4, 7): 0}]
time : 1606827524.5038075 signal: [{(4, 7): 1}]
time : 1606827524.5072072 signal: [{(4, 7): 0}]
time : 1606827524.5125499 signal: [{(4, 7): 1}]
time : 1606827524.5161319 signal: [{(4, 7): 0}]
time : 1606827524.5218117 signal: [{(4, 7): 1}]
time : 1606827524.5252275 signal: [{(4, 7): 0}]
time : 1606827524.5305374 signal: [{(4, 7): 1}]
time : 1606827524.5339196 signal: [{(4, 7): 0}]
time : 1606827524.5391977 signal: [{(4, 7): 1}]
time : 1606827524.5425186 signal: [{(4, 7): 0}]
time : 1606827524.547913 signal: [{(4, 7): 1}]
time : 1606827524.5512538 signal: [{(4, 7): 0}]
time : 1606827524.5567925 signal: [{(4, 7): 1}]
time : 1606827524.560197 signal: [{(4, 7): 0}]
time : 1606827524.5654447 signal: [{(4, 7): 1}]
time : 1606827524.568744 signal: [{(4, 7): 0}]
time : 1606827524.5742126 signal: [{(4, 7): 1}]
time : 1606827524.5776463 signal: [{(4, 7): 0}]
time : 1606827524.5832663 signal: [{(4, 7): 1}]
time : 1606827524.5868368 signal: [{(4, 7): 0}]
time : 1606827524.5922105 signal: [{(4, 7): 1}]
time : 1606827524.5954385 signal: [{(4, 7): 0}]
time : 1606827524.6008048 signal: [{(4, 7): 1}]
time : 1606827524.6040697 signal: [{(4, 7): 0}]
time : 1606827524.6093369 signal: [{(4, 7): 1}]
time : 1606827524.6126225 signal: [{(4, 7): 0}]
time : 1606827524.6180508 signal: [{(4, 7): 1}]
time : 1606827524.6214466 signal: [{(4, 7): 0}]
time : 1606827524.6268923 signal: [{(4, 7): 1}]
time : 1606827524.630566 signal: [{(4, 7): 0}]
time : 1606827524.6360517 signal: [{(4, 7): 1}]
time : 1606827524.639605 signal: [{(4, 7): 0}]
time : 1606827524.6452587 signal: [{(4, 7): 1}]
time : 1606827524.6487312 signal: [{(4, 7): 0}]
time : 1606827524.6540976 signal: [{(4, 7): 1}]
time : 1606827524.6574662 signal: [{(4, 7): 0}]
time : 1606827524.6628087 signal: [{(4, 7): 1}]
time : 1606827524.6661768 signal: [{(4, 7): 0}]
time : 1606827524.671585 signal: [{(4, 7): 1}]
time : 1606827524.6749215 signal: [{(4, 7): 0}]
time : 1606827524.6805947 signal: [{(4, 7): 1}]
time : 1606827524.6841471 signal: [{(4, 7): 0}]
time : 1606827524.6898677 signal: [{(4, 7): 1}]
time : 1606827524.6931453 signal: [{(4, 7): 0}]
